label,text,text_length
0.0,"schedule and more . .  dr . kaminski ,  i think i ' ll be able to start work from the last week of may ,  but not from monday ,  probably , i ' ll be able to work from 5 / 30 ( wed ) .  will it be good ? i know it is not that much earlier than i mentioned . . 6 / 4  i am sorry .  and actually , there is an e - business conference at haas school of business ,  organized by my advisor  could you distribute the link and the attached invitation letter to groups  interested in e - business and especially procurement ?  the link is as following .  i am afraid you might forgot this i told you in the last email . . .  my advisor ( arie segev at haas school of business ; segev @ haas . berkeley . edu )  wants me to ask whether you have any idea on joint research with him  during the summer , while i am staying there .  his interest is in e - business . . ( what else . . ? )  and has expertise in e - procurement system and marketplace . . .  xml based standard such as obi , cxml , xcbl , rosettanet , biztalk . .  system interoperability study , auction and negotiation , workflow system ,  e - catalog management , digital signature , edi , etc etc . . .  many technical aspects of e - business . . .  he wants to do some kind of technical case study  that is beneficial for both enron and him .  he may travel one or two times to houston to have a meeting during the  summer .  ( and to be frankly , this will be good for me too ,  because i can have a meeting for my dissertation while he is in houston . . )  could you think about the possibility of joint research , with him ?  thank you . .  sincerely ,  jinbaek  - fcp - invite . pdf",1645
0.0,"i call you later, don't have network. if urgnt, sms me.",55
1.0,thanks for your subscription to ringtone uk your mobile will be charged å£5/month please confirm by replying yes or no. if you reply no you will not be charged,159
1.0,we tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,149
0.0,lol please do. actually send a pic of yourself right now. i wanna see. pose with a comb and hair dryer or something.,116
0.0,no need lar i go engin? cos my sis at arts today...,51
0.0,when are you guys leaving?,26
1.0,re [ 4 ] :  terra investigate blackouts i wonder what if . . . paint shopthere ' s also another one tupac sharuk,112
0.0,okay. i've seen it. so i should pick it on friday?,50
0.0,"thanks vince  ok vince .  alec at rw and i are ready for you concerning howard .  thank you for the information .  jeff  * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *  jeff  my interview with howard will be scheduled on a different day .  vince  * get free , secure online email at http : / / www . ziplip . com / *",343
0.0,"\aww you must be nearly dead!well jez iscoming over todo some workand that whilltake forever!\""""",96
1.0,"failure notice  hi . this is the qmail - send program at nsl . extremekanal . com .  i ' m afraid i wasn ' t able to deliver your message to the following addresses .  this is a permanent error ; i ' ve given up . sorry it didn ' t work out .  :  sorry , no mailbox here by that name . ( # 5 . 1 . 1 )  - - - below this line is a copy of the message .  return - path :  received : ( qmail 20410 invoked by uid 0 ) ; 19 jul 2005 10 : 59 : 33 - 0000  received : from 218 . 2 . 27 . 239 by nsl ( envelope - from , uid 1005 ) with qmail - scanner - 1 . 25  ( clamuko : 0 . 65 .  clear : rc : 0 ( 218 . 2 . 27 . 239 ) : .  processed in 1 . 547743 secs ) ; 19 jul 2005 10 : 59 : 33 - 0000  received : from unknown ( helo mailwisconsin . com ) ( 218 . 2 . 27 . 239 )  by 192 . 168 . 2 . 2 with smtp ; 19 jul 2005 10 : 59 : 31 - 0000  received : from 205 . 214 . 42 . 66  ( squirrelmail authenticated user projecthoneypot @ projecthoneypot . org ) ;  by mailwisconsin . com with http id j 87 gzo 09359978 ;  tue , 19 jul 2005 10 : 57 : 46 + 0000  message - id :  date : tue , 19 jul 2005 10 : 57 : 46 + 0000  subject : just to her . . .  from : "" barry castillo ""  to : gogo @ sportkanal . com  user - agent : squirrelmail / 1 . 4 . 3 a  x - mailer : squirrelmail / 1 . 4 . 3 a  mime - version : 1 . 0  content - type : text / html ; charset = iso - 8859 - 1  content - transfer - encoding : 8 bit  x - priority : 3 ( normal )  importance : normal  soft viagra at $ 1 . 62 per dose  ready to boost your sex life ? positive ?  time to do it right now !  order soft viagra at incredibly low prices  starting at $ 1 . 99 per dose ! unbelivabie !",1634
0.0,boooo you always work. just quit.,33
0.0,aight well keep me informed,27
0.0,wishing you a beautiful day. each moment revealing even more things to keep you smiling. do enjoy it.,101
0.0,"update  vince ,  a quick update on job candidates :  1 ) nelson neale : relayed your request to norman , and told nelson that an  offer is in progress . did not mention specific numbers to him .  2 ) charles shen : left a message for him that we would get back to him next  week with details of an offer .  3 ) interviewed by phone tom barkley at thunderbird ( brought to our attention  by enron recruiters there ) . he looks very interesting so i am trying to  schedule a visit to enron for him . he will finish t - bird in december ( mba )  and has a bachelors with honours in mathematics .  have a great weekend .  stinson",625
0.0,"yup, no need. i'll jus wait 4 e rain 2 stop.",44
1.0,"all star break special : get a flag to support your favorite team -  free shipping  armstrong flag company  free shipping free car flag  ( min . order $ 35 . 00 )  5 ' white pole w / mounting bracket  $ 24 . 00 ea  order today  armstrong flag company 20 park st . winchester , ma 01890 this e - mail message is an advertisement and / or solicitation .",352
1.0,"major stock play  amnis systems , inc . ( otcbb : amnm )  contract announcements and huge newsletter coverage this week =  for = 20  amnm ! ! !  this thursday amnm will be profiled by some major newsletters . =  = 20  there will be huge volume and a strong increase in price for severa =  l = 20  days . these are the same newsletters that profiled clks two w =  eeks = 20  ago . they brought clks from $ 1 . 50 to $ 4 . 35 in ten days . =  we = 20  know for certain that the same groups are going to profile amnm sta =  rting = 20  on thursday .  we are very proud that we can share this information with you =  so that = 20  you can make a profit out of it . it is highly advisable to ta =  ke a = 20  position in amnm as soon as possible , today before the market = 20  closes , or tomorrow .  the stock is trading near its 52 week low , and will start movi =  ng up = 20  immediately . we believe the stock could easiely reach $ 4 in l =  ess = 20  than a month .  good luck and watch amnm fly this week ! !  = 09  = 09  = 09  = 09  = 09  = 09  = 09  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ incredimail - email has finally =  = 20  evolved - click = 20  here",1221
